estimate,se,lower,upper,p,df,m,within_variance,between_variance,term,scale,ratio,ratio_lower,ratio_upper
0.09307167902449412,0.19027522286288526,-0.27986421994012367,0.46600757798911197,0.6247416736851829,136165.29970578026,2,0.03610654637369992,6.540937454715582e-05,dependent:education_2,relative_probability_ratio,1.0975404030740676,0.7558863687846087,1.5936190757307318
0.03916859089197318,0.192186298641362,-0.3375594598196396,0.4158966416035859,0.8385101638512681,9151.199722900456,2,0.03654946802741056,0.0002574035720374789,dependent:education_3,relative_probability_ratio,1.0399457942609147,0.7135095482961288,1.5157291974348093
0.13625949215814348,0.19610633662418606,-0.24891787207388738,0.5214368563901743,0.48744775651979944,571.3034764037321,2,0.03684871832187712,0.0010726512948543042,dependent:education_4,relative_probability_ratio,1.1459792276382346,0.7796440013003574,1.684446219028098
0.069086889754046,0.19808641478206762,-0.31920112475193385,0.4573749042600259,0.7272680368027685,10266.781248175297,2,0.03885097700562434,0.0002581671437259942,dependent:education_5,relative_probability_ratio,1.0715293100217325,0.7267293713422933,1.579921092379867
-0.13432781664788954,0.20660435151830434,-0.539264904820949,0.27060927152517,0.5155828378335028,3313203488.4526734,2,0.04268461649165177,4.943830981978339e-07,dependent:pre_mrs_1,relative_probability_ratio,0.8743034064083097,0.5831767852918541,1.3107628179585757
-0.08835827242522928,0.20525111352034975,-0.4906430627316474,0.31392651788118875,0.6668402295584606,24603425998.11921,2,0.0421277510216025,1.7905316066221145e-07,dependent:pre_mrs_2,relative_probability_ratio,0.9154328436192086,0.6122325636243422,1.368789151324768
-0.3286227389553061,0.2115348344813105,-0.7432233965658097,0.08597791865519755,0.120299922549056,909925481.132654,2,0.044745502790148384,9.889392580296246e-07,dependent:pre_mrs_3,relative_probability_ratio,0.7199145612417392,0.47557846417801813,1.0897822641815105
-0.33057377922782494,0.21473050761134926,-0.7514378458740755,0.0902902874184256,0.12368664053544824,95285973.26035208,2,0.046104467300110544,3.1490659447844226e-06,dependent:pre_mrs_4,relative_probability_ratio,0.7185113482476327,0.471687850493647,1.0944919548390708
0.02300590872248897,0.20188621258853234,-0.37268379717340133,0.4186956146183793,0.9092736017891856,1937649215.4368072,2,0.04075711690848545,6.172832377478925e-07,dependent:pre_mrs_5,relative_probability_ratio,1.0232725857630947,0.688883025168621,1.5199776254001753
0.03100915726193738,0.029878634632229006,-0.027551890532458097,0.08957020505633286,0.29934587415457586,8865039949.15648,2,0.0008927233258967826,6.321059634616981e-09,dependent:nihss,relative_probability_ratio,1.0314949495127144,0.9728242008779331,1.093704114176064
0.42997769407607744,0.19483979234951984,0.04809871454034953,0.8118566736118054,0.027326157138362485,122427309.09492394,2,0.03795911371878073,2.28730934885527e-06,dependent:toast_2,relative_probability_ratio,1.5372232339813434,1.0492742288354808,2.2520854950518103
0.485933169203817,0.19497459273286027,0.1037899895468774,0.8680763488607566,0.012692246756988037,2744262008225.359,2,0.03801506886342843,1.529861086329531e-08,dependent:toast_3,relative_probability_ratio,1.6256913463337799,1.1093674516886738,2.3823236832138623
0.2515643090256585,0.20138522591944547,-0.14314348558113948,0.6462721036324566,0.2116030387573133,99815742.86871928,2,0.040551949876165935,2.706228306768676e-06,dependent:toast_4,relative_probability_ratio,1.286035601101131,0.8666297111061967,1.9084131851289372
0.32605655702876535,0.19834155527167766,-0.06268574794236154,0.7147988619998922,0.10019386628944336,480974713606.50806,2,0.03933931582365875,3.7815952810176635e-08,dependent:toast_5,relative_probability_ratio,1.385493726065458,0.939238584974982,2.0437755599849825
0.09385163778570305,0.09889802651766157,-0.09998493296295757,0.28768820853436367,0.3426339292086425,371248408.4910702,2,0.0097803120241487,3.384166262608602e-07,dependent:lesion_ml,relative_probability_ratio,1.0983967732505238,0.9048510513575612,1.3333415148018781
-0.152478394934813,0.15577258579984485,-0.4577870542689261,0.15283026439930006,0.3276528344235362,266285009.55102575,2,0.024263611494540552,9.91328152980873e-07,dependent:mrs3_1,relative_probability_ratio,0.8585774433776455,0.6326821888348537,1.1651271985930844
0.3766833863641762,0.14991797675609173,0.08284954627487257,0.6705172264534798,0.011984633876062611,70955367.87375897,2,0.022472731576652263,1.7787853251970085e-06,dependent:mrs3_2,relative_probability_ratio,1.4574427900526628,1.0863783465826744,1.9552483653215385
-0.05371160567784926,0.06769420143887793,-0.18638983754573046,0.07896662619003193,0.42751881458353214,4577079.859590791,2,0.004580362961578896,1.427964578991155e-06,dependent:icv_ml,relative_probability_ratio,0.9477053799452975,0.8299499862428967,1.0821682053916022
-2.8101342524239374,0.4302698375179054,-3.6534479570288148,-1.9668205478190601,6.529921070112233e-11,3195374.077264839,2,0.1850285661838209,6.904459590919732e-05,dead:intercept,relative_probability_ratio,0.06019691026874622,0.025901666802750314,0.1399009582471624
0.18575749748127446,0.07660848811273027,0.03560761987025329,0.3359073750922956,0.015318344778001727,36438978988272.27,2,0.005868859478684606,6.481558186597118e-10,dead:wmh_ml,relative_probability_ratio,1.2041302203575304,1.036249163127828,1.399209417165451
-0.005539015084905142,0.08201650731267138,-0.166288415565002,0.15521038539519172,0.9461555059040061,20491335476.977764,2,0.006726660480474875,3.132752973497947e-08,dead:gm119_ml,relative_probability_ratio,0.9944762969748622,0.8468019680979477,1.16790364512998
0.05219439214633231,0.18002351875403388,-0.30064522234487956,0.4050340066375442,0.7718690536764716,313296016.1100464,2,0.0324066363353106,1.2206461822619238e-06,dead:age,relative_probability_ratio,1.0535805303887789,0.7403403823847908,1.4993534871604004
0.36542383081020435,0.18906362547004937,-0.005134066017990602,0.7359817276383993,0.053259761341605615,3727378735.7679815,2,0.03574446899299753,3.903219210443853e-07,dead:age_rcs,relative_probability_ratio,1.4411246717682886,0.9948790907733729,2.0875303731278727
0.0536151302172935,0.14647198229774538,-0.2334647161388905,0.34069497657347747,0.7143325574045454,9569994.052946704,2,0.021447106489341405,4.623405926420096e-06,dead:sex_2,relative_probability_ratio,1.055078456187267,0.7917855324981433,1.405924335594143
0.3131057962895408,0.20213918318100513,-0.08307972401526714,0.7092913165943489,0.1213909954487021,341133399.6675605,2,0.04085803710320404,1.4748492532657628e-06,dead:smoking_2,relative_probability_ratio,1.36766621738496,0.9202777760559734,2.032550313441793
0.2317913728011402,0.2039100442022374,-0.1678649702173926,0.631447715819673,0.2556497217611574,1633245245.3523781,2,0.041578277277803624,6.858991698603226e-07,dead:smoking_3,relative_probability_ratio,1.260856652395281,0.8454679903362154,1.8803307943772514
-0.015242412941439423,0.21495895077890328,-0.43655421463215527,0.40606938874927645,0.9434705925282402,53412211924.27529,2,0.04620715058406534,1.332906010849058e-07,dead:smoking_4,relative_probability_ratio,0.9848731646623735,0.646259460217537,1.5009066948831604
0.21186651777580973,0.21129385531088363,-0.20226184044787243,0.6259948759994919,0.3160006810543446,42989521.82981403,2,0.044638284149566256,4.539428380244041e-06,dead:drinking_2,relative_probability_ratio,1.2359828923214202,0.8168810074480911,1.8701055553777193
0.11060949604451598,0.20864632691471846,-0.2983298673449949,0.5195488594340268,0.596022420861069,6417284.787954009,2,0.04351610488163618,1.1456568911593843e-05,dead:drinking_3,relative_probability_ratio,1.1169586449100453,0.7420565191570248,1.6812689899369833
0.31125783611883756,0.2031785972040568,-0.08696489943884328,0.7094805716765185,0.1255367380813726,184788491.20300272,2,0.04127850554597339,2.0245438899733075e-06,dead:drinking_4,relative_probability_ratio,1.3651411585111106,0.9167092720783109,2.032935020321095
0.04205374853311523,0.1475862744243524,-0.24747334200403398,0.3315808390702644,0.7757317676895681,1330.8665744442578,2,0.02118463918155476,0.0003980461446036629,dead:hypertension_2,relative_probability_ratio,1.0429505343056285,0.7807710343245846,1.3931687641939272
-0.3593245850635578,0.14694964613172834,-0.6473406012438259,-0.07130856888328974,0.014476280316101266,156945962.02668926,2,0.02159247479691328,1.1491342179332262e-06,dead:diabetes_2,relative_probability_ratio,0.6981477062531497,0.5234359523466887,0.9311745163116089
0.07014989239872763,0.1461751346509856,-0.2163481082543384,0.3566478930517937,0.6312963354849273,266366613.60778886,2,0.02136586078687624,8.728022383531736e-07,dead:prior_stroke_2,relative_probability_ratio,1.0726689541271746,0.8054548675776642,1.4285327849699045
-0.13198551880101905,0.24411754364560925,-0.610554922009407,0.34658388440736887,0.58876174637266,5372.813931085622,2,0.05878036287847202,0.0005420081580626143,dead:education_2,relative_probability_ratio,0.8763536856395853,0.5430494353622558,1.4142281205426033
0.11455941185834681,0.23353052352365544,-0.3433011423636956,0.5724199660803891,0.6237706531163374,3715.8343756306335,2,0.05364184312816132,0.0005964415260475092,dead:education_3,relative_probability_ratio,1.1213792623107826,0.709424541605963,1.7725513795928496
0.1301106695464328,0.23466535792261517,-0.3298348014421393,0.5900561405350049,0.5792717562665066,56684.5774975821,2,0.05483653560137104,0.00015419640505203136,dead:education_4,relative_probability_ratio,1.1389544239195684,0.7190425084063581,1.804089695115562
0.451471516505885,0.22894587910331549,0.002367691363651836,0.9005753416481181,0.04880593686539347,1437.4583312034617,2,0.051033706359715075,0.000921672799116583,dead:education_5,relative_probability_ratio,1.5706216815715592,1.0023704965583569,2.4610186304291877
0.2237620668355308,0.2699734010821672,-0.305376081672735,0.7529002153437966,0.40720058475462073,114296064.00923878,2,0.07287881977348418,4.5450122590346345e-06,dead:pre_mrs_1,relative_probability_ratio,1.250773383551861,0.7368462079218561,2.1231486844642653
0.25066292859549877,0.26847578462963384,-0.2755399605021468,0.7768658176931443,0.35048348724649986,31064482.072929747,2,0.0720663145606944,8.621581202083015e-06,dead:pre_mrs_2,relative_probability_ratio,1.2848769160642695,0.7591620949893835,2.174645836944632
0.1898307902106718,0.2684148120142178,-0.33625257425640653,0.7159141546777502,0.47942406119356673,299984139307.5678,2,0.07204637976681913,8.769453915368861e-08,dead:pre_mrs_3,relative_probability_ratio,1.209044998098199,0.7144426332088216,2.0460562394783812
0.17202894761955123,0.2725350064757395,-0.3621298514980271,0.7061877467371296,0.5278981243585759,340503411.06310195,2,0.07427130458817971,2.683444367782414e-06,dead:pre_mrs_4,relative_probability_ratio,1.187712214157592,0.6961919604031546,2.0262519303472524
0.40713147232258096,0.2622947023086063,-0.1069566975387416,0.9212196421839035,0.12061653253051037,778514679544.8427,2,0.06879843288591064,5.1982166506153863e-08,dead:pre_mrs_5,relative_probability_ratio,1.5025016300561556,0.8985645822058762,2.5123526934251803
0.005728324798800025,0.036839705644340595,-0.066476171465165,0.07793282106276504,0.8764324912238387,168787920778972.28,2,0.0013571638074988703,6.964186006496994e-11,dead:nihss,relative_probability_ratio,1.0057447630241425,0.9356852115983515,1.081050032438357
0.45545135569884443,0.23436840974069964,-0.0039022869867285093,0.9148049983844173,0.05197826013138321,1158604069.2333972,2,0.05492693775531759,1.0758193779192804e-06,dead:toast_2,relative_probability_ratio,1.576884958447519,0.9961053170408866,2.49628842416466
0.28485715190861205,0.24297142426414065,-0.1913580895077902,0.7610723933250143,0.2410407046900318,983129175.0424244,2,0.05903323020496888,1.2552026507694322e-06,dead:toast_3,relative_probability_ratio,1.3295720877203914,0.8258368116997159,2.140570523620518
0.3691929853926661,0.2391231583986376,-0.09947982684035306,0.8378657976256852,0.1226016958474834,16732384.482253006,2,0.05716590626060988,9.319081286697402e-06,dead:toast_4,relative_probability_ratio,1.4465667429898819,0.9053082126114014,2.3114286524456533
0.33345704654008157,0.24003252390769178,-0.13699805544043864,0.8039121485206018,0.16476704764395575,178231852737.54596,2,0.057615476060250234,9.098216426254666e-08,dead:toast_5,relative_probability_ratio,1.3957850914549095,0.8719719217317985,2.234264628221622
0.21015698130396082,0.1164185885245074,-0.018019379717475553,0.4383333423253972,0.0710460141304081,2294160.771552251,2,0.013544339614779187,5.965426172919177e-06,dead:lesion_ml,relative_probability_ratio,1.233871739548903,0.9821419985394138,1.5501215424261683
0.08244112055757644,0.18073572550555692,-0.2717943933659296,0.4366766344810825,0.648288008297363,353495845.48873025,2,0.032663665089864596,1.1582561036179676e-06,dead:mrs3_1,relative_probability_ratio,1.0859347323251187,0.7620109194845631,1.5475555700273882
0.15074265787609942,0.1851707383911032,-0.21218532162740011,0.513670637379599,0.4156026399606805,346910626.17241096,2,0.03428636143207031,1.2272828240506753e-06,dead:mrs3_2,relative_probability_ratio,1.1626974085581456,0.808814792802964,1.6714151075092372
0.0418072913771291,0.0806125382277436,-0.11619058371036309,0.1998051664646213,0.6040257360336789,939920.4569527956,2,0.006491678467355624,4.46856810919987e-06,dead:icv_ml,relative_probability_ratio,1.0426935233555041,0.8903055293963904,1.22116481112346
