estimate,se,lower,upper,p,df,m,within_variance,between_variance,term,scale,ratio,ratio_lower,ratio_upper
0.004676171569816381,0.036771188494070704,-0.06739403361410723,0.07674637675373999,0.8988062897348514,1305633912.9948401,2,0.0013520828831941054,2.494671491493154e-08,sbp0,HR,1.0046871219220135,0.9348267755825307,1.0797681873488705
-0.04214592588899965,0.0747487852856842,-0.1886508529385906,0.1043590011605913,0.5728669347741084,115716222508.75906,2,0.005587364476466837,1.095014565346391e-08,chd_1,HR,0.9587298668560846,0.8280755763819998,1.1099988742789177
0.12880162439637932,0.11603952495089945,-0.09863166921848315,0.3562349180112418,0.26700737951134346,70081429.09286681,2,0.01346356289029485,1.072307023709638e-06,toast_2,HR,1.1374644565848282,0.9060763823905458,1.4279429583853136
0.0635412041505243,0.11716891695854492,-0.16610565324225934,0.29318806154330795,0.5876089135473314,5981257105.377185,2,0.013728377588879327,1.1834157271101548e-07,toast_3,HR,1.0656033921794688,0.8469567457358699,1.3406948998768686
-0.08148918518149374,0.1211801006955225,-0.3189978184451776,0.1560194480821901,0.5012887190410459,1116298345.2878637,2,0.014684177290815583,2.9300917425893445e-07,toast_4,HR,0.9217426782797589,0.7268771350269277,1.1688489347389754
-0.008728178473553038,0.11834887468146589,-0.24068771055228397,0.2232313536051779,0.9412096559683026,3044623826.7930593,2,0.014006202297559438,1.692272065865782e-07,toast_5,HR,0.9913098014972015,0.7860870747593159,1.2501097576821276
0.08098249410839659,0.07513932149754694,-0.0662878698958391,0.22825285811263227,0.2811388608776797,3852618739.3473115,2,0.00564582667384036,6.064084757322425e-08,icas_2,HR,1.0843519138535422,0.935861419181652,1.256402976955728
-0.08074438557069813,0.07454937640899116,-0.2268584784579443,0.06536970731654804,0.27876430112507566,3174866918.7856855,2,0.005557510889282554,6.575579126271553e-08,prior_bp_med_2,HR,0.922429447588805,0.797033571729025,1.0675536338239315
0.15553290401007497,0.09530694552406019,-0.0312652768336768,0.34233108485382674,0.10269723908550704,1614115916.3071434,2,0.009083187774923958,1.507268014795269e-07,discharge_bp_med_2,HR,1.1682803765441059,0.969218427774527,1.4082264627923013
-0.15445015988520566,0.10009864806266991,-0.3506399049957388,0.0417395852253275,0.12283575490698585,36252983399.62008,2,0.010019686719890446,3.508272253552914e-08,mrs3_1,HR,0.856886198384339,0.7042373005361721,1.0426229289793931
-0.18688733827478549,0.10205301637024099,-0.3869075749477786,0.013132898398207637,0.06705921384144631,3287391578.4422693,2,0.010414636504208888,1.2109737052452717e-07,mrs3_2,HR,0.8295371882118366,0.6791538628571684,1.0132195136628706
-0.09954360599657892,0.14311725402600164,-0.38004826945518766,0.18096105746202984,0.4867176918402898,246826003425.9955,2,0.02048250717229748,2.748509706839225e-08,mrs3_3,HR,0.9052504746587352,0.6838284003913746,1.1983685108732753
-0.1615223276545491,0.16610922402666697,-0.4870904242474132,0.16404576893831502,0.3308584231713881,561742672252.3234,2,0.027592237492251228,2.4542993473027006e-08,mrs3_4,HR,0.8508475338234787,0.6144114727376493,1.1782682419451096
-0.11257827368845916,0.2315871949539511,-0.5664808357721991,0.34132428839528073,0.6268848230471252,792378723.2612103,2,0.05363072356964563,1.2701979958219203e-06,mrs3_5,HR,0.8935274046855216,0.5675191215844989,1.4068093788539775
-0.06265008131670248,0.04174394896699365,-0.14446671951444934,0.01916655688104439,0.13340257684392615,60018358.04109587,2,0.001742332346589859,1.4995251274072335e-07,icv_ml,HR,0.9392720850434105,0.865483715642104,1.0193514144714626
0.0794701212650491,0.06552232020065014,-0.04895126666156105,0.20789150919165925,0.22517914941668812,1037388661.325101,2,0.004293041151340117,8.886209093905257e-08,sbp3_x_wmh_ml,HR,1.082713208945146,0.9522275337944577,1.2310796014824483
-0.06450640149405319,0.0736255229286078,-0.2088097749545873,0.07979697196648093,0.3809529270681531,983805009.1572336,2,0.0054205448032203125,1.1521552709398459e-07,sbp3_rcs_x_wmh_ml,HR,0.9375301126493993,0.8115495980202889,1.0830671523571145
