wmh_percentile,wmh_ml,sbp,reference_sbp,local_n,support_min,support_max,display,status,estimate,se,lower,upper,p,df,m,within_variance,between_variance,HR,HR_lower,HR_upper
25,7.161995425646603,112.86471812335651,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05541955108699757,0.16858798112456927,-0.3858459392974722,0.275006837123477,0.7423614652993719,23553382.011931583,2.0,0.028416051035621195,3.9042293579534435e-06,0.9460881323708162,0.6798752596725541,1.3165396761811785
25,7.161995425646603,113.48120003221011,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05493308455295874,0.1637420409346999,-0.37586160393167944,0.26599543482576193,0.7372588651098005,23697500.169709407,2.0,0.026805948283988454,3.671790314989607e-06,0.9465484845493518,0.6866973626814064,1.3047291023576464
25,7.161995425646603,114.09768194106371,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05444661801891992,0.15890428183600808,-0.3658933032079942,0.25700006717015433,0.7318709430989951,23856528.66079513,2.0,0.025245401059235076,3.4464843882746374e-06,0.9470090607282959,0.6935767996815215,1.2930452136133972
25,7.161995425646603,114.7141638499173,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05396015148488111,0.15407547445563113,-0.3559425475277189,0.2480222445579567,0.72617438634363,24032593.998293582,2.0,0.023734409361361127,3.2283115778084985e-06,0.947469861016644,0.7005128652751276,1.2814884380208007
25,7.161995425646603,115.3306457587709,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05347368495084229,0.14925648762513444,-0.34601103976929015,0.2390636698676056,0.7201434599042313,24228217.279632483,2.0,0.022272973190366523,3.017271883591228e-06,0.9479308855234443,0.7075046763749886,1.27005939852333
25,7.161995425646603,115.9471276676245,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05298721841680346,0.1444483042275323,-0.3361007063478684,0.2301262695142615,0.7137497204737303,24446405.87846618,2.0,0.020861092546251292,2.8133653056228257e-06,0.9483921343577979,0.7145511423566177,1.2587589427753567
25,7.161995425646603,116.56360957647809,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.052500746288270936,0.13965204712759727,-0.3262137424433199,0.221212249866778,0.7069617414921076,24690769.49894646,2.0,0.019498769378641666,2.61659219132103e-06,0.9488536129372149,0.7216509235143138,1.247588202893983
25,7.161995425646603,117.18009148533169,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05201320314256348,0.1348703010989199,-0.3163541486962467,0.21232774241111974,0.699753311365619,24965336.93285544,2.0,0.01818635759417938,2.4270162226245343e-06,0.9493163328012656,0.7288013004282555,1.2365530895645802
25,7.161995425646603,117.79657339418529,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.051521218103544215,0.13010856759686373,-0.30652933688568795,0.20348690067859954,0.6921150939172698,25274146.63175661,2.0,0.016924872126224524,2.244823922087942e-06,0.949783497143811,0.7359969260049531,1.2256691021025499
25,7.161995425646603,118.41305530303887,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05102111732004724,0.12537267833303992,-0.29674706310613663,0.19470482846604217,0.6840405798633047,25621800.26891433,2.0,0.015715203190821894,2.0701877186682982e-06,0.95025860340549,0.7432319793773248,1.2149523142191392
25,7.161995425646603,119.02953721189247,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.05050922694090678,0.12066839886488107,-0.287014953792334,0.18599649991052042,0.6755240296509064,26013665.61697562,2.0,0.014558007614701454,1.9032466083830367e-06,0.9507451561624819,0.7505005059244435,1.2044180447993247
25,7.161995425646603,119.64601912074608,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.049981873114957,0.11600141298774505,-0.2773404751283626,0.17737672889844858,0.666560743229474,26456027.65018515,2.0,0.013453711655517744,1.7441064237597346e-06,0.9512466674834218,0.757796442341407,1.1940808531674896
25,7.161995425646603,120.26250102959966,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04943538199103202,0.11137730524408664,-0.26773089876626077,0.16886013478419676,0.6571473714046274,26956275.645430025,2.0,0.012402514863130326,1.5928402027480209e-06,0.9517666574158646,0.7651136464285198,1.1839545332867059
25,7.161995425646603,120.87898293845326,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.048866079717966054,0.10680154125718866,-0.258193263280852,0.16046110384491988,0.6472822721359857,27523136.23450391,2.0,0.011404394981925331,1.4494886570943911e-06,0.9523086546028364,0.7724459322451557,1.174052106139694
25,7.161995425646603,121.49546484730686,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04827029244459327,0.10227944556600187,-0.24873433072683648,0.15219374583764994,0.6369659144056306,28166965.51591042,2.0,0.01045911389417847,1.3140607401792774e-06,0.9528761970300612,0.7797871113434796,1.164385809483493
25,7.161995425646603,122.11194675616045,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04764434631974786,0.09781617660658407,-0.23936053760332032,0.14407184496382458,0.626201331096052,28900117.619212154,2.0,0.009566224604458969,1.1865343143168642e-06,0.9534728329045258,0.7871310408690209,1.1549670841125654
25,7.161995425646603,122.72842866501405,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04698456749226394,0.09341669845617005,-0.2300779394732161,0.13610880448868817,0.6149946205517737,29737412.9794849,2.0,0.00872507926507473,1.0668569175174607e-06,0.9541021216651298,0.7944716793860613,1.1458065557092696
25,7.161995425646603,123.34491057386765,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.046287282110975714,0.08908574893047368,-0.22089214843510804,0.12831758421315662,0.6033554940271009,30696737.67426787,2.0,0.007934838242558823,9.549466297119606e-07,0.954767635126262,0.8018031513517004,1.1369140113104166
25,7.161995425646603,123.96139248272124,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.045548816324717356,0.08482780360680497,-0.21180826260985952,0.12071062996042481,0.5912978629168474,31799816.44741209,2.0,0.007194480225197017,8.506930384394018e-07,0.9554729587552606,0.8091198212173538,1.1282983693799438
25,7.161995425646603,124.57787439157484,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04476549628232303,0.08064703533951183,-0.20283078679233485,0.11329979422768878,0.5788404554238649,33073217.885889404,2.0,0.0065028133715964755,7.53958303996787e-07,0.9562216930848382,0.8164163781721402,1.1199676424585923
25,7.161995425646603,125.19435630042844,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.043933648132626894,0.07654726884600047,-0.1939635434416293,0.1060962471763755,0.5660074470849611,34549672.694150366,2.0,0.005858487500295795,6.645783240514145e-07,0.9570174552616902,0.8236879325484018,1.1119288913726337
25,7.161995425646603,125.81083820928202,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04304959802446315,0.07253192997854567,-0.18520957325563225,0.09911037720670596,0.5528290833944008,36269818.22901045,2.0,0.005260007320416079,5.823639977157438e-07,0.9578638807326669,0.8309301248717585,1.1041881700387832
25,7.161995425646603,126.42732011813563,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.042109672106665934,0.06860398936823449,-0.17657102471516756,0.09235168050183568,0.5393422658108582,38284529.12387349,2.0,0.004705746703353202,5.071025890848833e-07,0.958764625070049,0.8381392484397422,1.0967504600183384
25,7.161995425646603,127.04380202698923,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04111019652806942,0.06476590024308108,-0.16804903220971085,0.08582863915357201,0.5255910650846186,40658062.167828515,2.0,0.004193963995511375,4.38559190236603e-07,0.9597233659376592,0.8453123861343219,1.0896195941701843
25,7.161995425646603,127.66028393584281,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.04004749743750781,0.06101953039399201,-0.15964358269309464,0.07954858781807901,0.511627118723654,43472344.825789645,2.0,0.003722818372077774,3.7647828369365954e-07,0.9607438051997353,0.8524475618923192,1.0827981690517918
25,7.161995425646603,128.27676584469643,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.03891790098381522,0.0573660885013514,-0.15135337128622087,0.07351756931859044,0.49750986344900167,46832888.503705785,2.0,0.0032903872318383576,3.205854043490003e-07,0.9618296711747107,0.8595439068507885,1.0762874461428142
25,7.161995425646603,128.89324775355,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.0377177333158259,0.05380604535167298,-0.1431756468644774,0.0677401802328256,0.48330654989097716,50877037.87867699,2.0,0.0028946846330350096,2.705889008532228e-07,0.9629847210362721,0.8666018396307024,1.070087242538612
25,7.161995425646603,129.5097296624036,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.03644332058237397,0.05033905087462736,-0.13510604945323015,0.062219408288482214,0.46909198701848503,55785621.36885312,2.0,0.0025336807702636245,2.261817964646529e-07,0.9642127433643208,0.8736232595062648,1.0641958124965452
25,7.161995425646603,130.12621157125722,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.03509098893229356,0.046963848415963814,-0.127138442205759,0.0569564643411719,0.4549479694680714,61799618.3932589,2.0,0.002205322492413584,1.8704374936201196e-07,0.9655175608487199,0.8806117503246252,1.0586097221205713
25,7.161995425646603,130.7426934801108,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.033657064514418945,0.04367818822154835,-0.11926474183500518,0.0519506128061673,0.440962353549792,69244326.9045557,2.0,0.0019075548616483756,1.528431124194791e-07,0.9669030331489947,0.8875727920053418,1.053323720526011
25,7.161995425646603,131.3591753889644,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.03213787347758424,0.04047874271844333,-0.1114747525674539,0.04719900561228541,0.42722776838606846,78564899.2546845,2.0,0.001638343753427262,1.2323909244444523e-07,0.9683730599134572,0.8945139752994269,1.0483306119977096
25,7.161995425646603,131.975657297818,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.030529741970623546,0.037361026800418785,-0.10375600990552991,0.04269652596428281,0.41383997788629073,90379347.2719141,2.0,0.001395699497568294,9.788400887767902e-08,0.9699315839615359,0.9014452142943398,1.0436211348712698
25,7.161995425646603,132.5921392066716,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.02882899614237116,0.03431932689943668,-0.09609364161019807,0.038435649325455755,0.4008959468650604,105558746.28180702,2.0,0.001177701560352464,7.642565195602897e-08,0.9715825946334377,0.9083789500183576,1.039183854024321
25,7.161995425646603,133.20862111552518,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.02703196214166121,0.031346643078318005,-0.0884702542046358,0.03440632992131339,0.3884917101065464,125350276.45222305,2.0,0.0009825242676689556,5.850974033773561e-08,0.9733301313116248,0.9153303375599655,1.0350050748285617
25,7.161995425646603,133.8251030243788,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.025134966117327767,0.028434648633647065,-0.08086585379737207,0.030595921562716545,0.37672019746128965,151568260.3979594,2.0,0.0008084635692016816,4.3782478190195155e-08,0.9751782871189663,0.9223174085243054,1.031068787034849
25,7.161995425646603,134.44158493323238,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.023134334218205155,0.0255736716854384,-0.0732578099987278,0.0269891415623175,0.3656692377300425,186893118.68783927,2.0,0.0006539648436569833,3.189321174028765e-08,0.9771312127988274,0.929361200527754,1.0273566472147921
25,7.161995425646603,135.05806684208596,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.02102639259312749,0.022752702934165422,-0.06562087112438343,0.023568085938128452,0.3554200726320549,235338563.30074498,2.0,0.000517651745032449,2.2497185287218614e-08,0.9791931207827888,0.9364858458212497,1.0238480080256869
25,7.161995425646603,135.67454875093958,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.01880746739092883,0.019959433296614516,-0.05792723796040883,0.020312303178551174,0.3460469314491413,302965031.474574,2.0,0.0003983560899269873,1.525839667791944e-08,0.9813682894521261,0.9437186118296844,1.020520001904977
25,7.161995425646603,136.29103065979317,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.01647388476044354,0.017180324930583742,-0.05014670296925959,0.017198933448372516,0.33761876810528985,398882958.573693,2.0,0.00029514878589206986,9.852552244938064e-09,0.9836610675996668,0.9510898865552584,1.017347686679559
25,7.161995425646603,136.90751256864675,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.014022033568379295,0.014400739688662905,-0.042246964772594,0.014202897635835408,0.3302043681109881,536311923.3372067,2.0,0.0002073723486778783,5.9699351684452755e-09,0.9860758172545544,0.9586330027542717,1.0143042379936513
25,7.161995425646603,137.52399447750037,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.011451228781318894,0.011606197626088695,-0.03419895816336805,0.011296500600730263,0.32381535296428365,734978122.898236,2.0,0.00013469885463650451,3.3124662148985546e-09,0.9886140869859853,0.9663792164754642,1.0113605470031835
25,7.161995425646603,138.14047638635395,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.008764895637400804,0.008784137572882463,-0.025981488935777293,0.008451697660975685,0.31837175846410526,1027442311.1482868,2.0,7.715866565853144e-05,1.60482719598684e-09,0.9912734040810051,0.9743531257551011,1.008487514089754
25,7.161995425646603,138.75695829520754,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.005966767533625015,0.005923479329994051,-0.017576573693158966,0.005643038625908935,0.313786834009901,1467097529.7505093,2.0,3.508669131214592e-05,6.107071472371854e-10,0.9940509982714031,0.9825769932351295,1.0056589905600535
25,7.161995425646603,139.37344020406115,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-0.0030605778669914275,0.0030145386753134876,-0.00896896510394497,0.0028478093699621137,0.30997600486881555,2143661195.8390026,2.0,9.087247150566017e-06,1.308495965196504e-10,0.9969441009269603,0.9910711360852977,1.0028518682311056
25,7.161995425646603,139.98992211291474,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,-5.006003450034711e-05,4.899025691718105e-05,-0.00014607917368756094,4.595910468686672e-05,0.3068582731607644,3212689223.8769836,2.0,2.400002929474916e-09,2.8228890993092962e-14,0.9999499412184822,0.9998539314953554,1.0000459601608227
25,7.161995425646603,140.0,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.0,0.0,0.0,0.0,,inf,2.0,0.0,0.0,1.0,1.0,1.0
25,7.161995425646603,140.60640402176833,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.0030610525668482644,0.002980186993152632,-0.0027800066083527586,0.008902111742049287,0.3043571844075816,4953802163.9333105,2.0,8.881388326259713e-06,8.41252642746e-11,1.0030657423722829,0.9972238540316549,1.0089418533794128
25,7.161995425646603,141.22288593062194,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.006269026540054505,0.006078777310228937,-0.00564515805986089,0.0181832111399699,0.30240143086842103,7891205884.910456,2.0,3.6951117618532175e-05,2.7731254798027127e-10,1.00628871801422,0.9943707459040297,1.01834953227841
25,7.161995425646603,141.83936783947553,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.009570128488118048,0.009251404212109841,-0.008562290575720161,0.02770254755195626,0.30092516315757933,13057603465.378555,2.0,8.558773089281261e-05,4.993353540627624e-10,1.0096160686017372,0.9914742614368527,1.0280898310982012
25,7.161995425646603,142.45584974832911,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.012960625014038947,0.012501611638538749,-0.011542083547515333,0.03746333357559323,0.2998680763597291,22612144393.580326,2.0,0.00015628925421249523,6.928989015196431e-10,1.0130449779427073,0.9885242707644314,1.0381739302580073
25,7.161995425646603,143.07233165718273,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.016436782720817306,0.015831947101477957,-0.014593263404129767,0.04746682884576438,0.29917532859876556,41409671616.9196,2.0,0.00025064931728762123,8.211575833272407e-10,1.0165726098002017,0.9855127021768054,1.048611416893329
25,7.161995425646603,143.68881356603632,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.019994868211452785,0.019244044457769997,-0.017722765843224818,0.05771250226613039,0.29879734064805785,81407149134.07297,2.0,0.00037033194913226573,8.65306908316784e-10,1.0201961045826369,0.9824333586912605,1.0594103738416198
25,7.161995425646603,144.30529547488993,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.023631148088945585,0.02273870449696487,-0.020935893780511486,0.06819818995840266,0.2986895158989876,175728760841.90836,2.0,0.0005170474487830567,8.222781558890208e-10,1.0239125761190628,0.9792817406074753,1.0705774651577047
25,7.161995425646603,144.92177738374352,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.027341888956295364,0.02631597204897299,-0.02423646847799897,0.0789202463905897,0.2988119115317886,431875231374.0644,2.0,0.0006925293310787123,7.025357435668656e-10,1.0277191085196649,0.9760548762555299,1.0821180158111738
25,7.161995425646603,145.5382592925971,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.031123357416502247,0.029975208747675185,-0.027626972158066337,0.08987368699107083,0.2991288843904634,1287169774553.2925,2.0,0.0008985123475007419,5.279773073886305e-10,1.0316127531218489,0.9727511623974584,1.0940360839875374
25,7.161995425646603,146.1547412014507,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.034971820072566114,0.0337151609365862,-0.03110868109612972,0.10105232124126196,0.2996087289450934,5275428204684.863,2.0,0.0011367115820751653,3.299364951392995e-10,1.0355905255225735,0.9693702151333851,1.106334525044749
25,7.161995425646603,146.7712231103043,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.03888354352748709,0.03753402247652226,-0.03468178872141561,0.11244887577638979,0.30022331978075845,40661219979764.484,2.0,0.0014088026223353697,1.4728847241981333e-10,1.039649402697876,0.9659127316847061,1.1190150466749091
25,7.161995425646603,147.3877050191579,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.042854794384264844,0.04142949242186297,-0.03834551866036172,0.1240551074288914,0.3009477671586929,2153452263553618.5,2.0,0.001716402805345989,2.465814155899768e-11,1.0437863202108124,0.9623803630647811,1.1320782552021909
25,7.161995425646603,148.0041869280115,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.04688183924589956,0.04539882768183091,-0.04209822795082904,0.13586190644262816,0.30176009119864333,1.639493532613186e+16,2.0,0.002061053538787966,1.0731073358789417e-11,1.0479981695093061,0.9587755973846135,1.1455236932300357
25,7.161995425646603,148.6206688368651,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.0509609447153909,0.049438890886682546,-0.045937500858113454,0.14785939028889525,0.3026409179751387,108177381110759.9,2.0,0.002444203697104575,1.5666715168330615e-10,1.0522817953156578,0.9551016533591211,1.1593498690514743
25,7.161995425646603,149.23715074571868,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.055088377395738956,0.05354619374553221,-0.049860233854717266,0.16003698864619517,0.3035731991595215,13796335955793.453,2.0,0.0028671940927086767,5.146169308861434e-10,1.0566339931097224,0.9513623834620203,1.1735542783730086
25,7.161995425646603,149.85363265457227,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.059260403889943664,0.05771693622119925,-0.05386271240163802,0.17238352018152536,0.3045419556475117,3819560831462.702,2.0,0.0033312430222509227,1.1363407060723571e-09,1.0610515067080089,0.9475621861092651,1.1881334189896793
25,7.161995425646603,150.47011456342588,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.06347329080100514,0.06194704186516573,-0.05794068020361101,0.1848872618056213,0.30553404478228297,1524577444528.9695,2.0,0.0038374328879491517,2.071930296205971e-09,1.0655310259411914,0.9437059262198515,1.2030827990994182
25,7.161995425646603,151.08659647227947,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.06772330473192303,0.06623218965827006,-0.06208940161572099,0.19753601107956706,0.3065379502285522,753678971043.9507,2.0,0.004386697893978745,3.3686335400496104e-09,1.070069184432755,0.9397988634983864,1.218396939968791
25,7.161995425646603,151.70307838113308,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.0720067122856975,0.07056784269478925,-0.06630371786316774,0.21031714243456273,0.3075435932044352,428811437249.39136,2.0,0.004979812817924262,5.069781504952746e-09,1.0746625574817186,0.9358465877979807,1.2340693736679562
25,7.161995425646603,152.31956028998667,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.07631978006532823,0.07494927403263847,-0.07057809770672603,0.2232176578373825,0.308542163580201,269498773304.26862,2.0,0.005617382857291922,7.213818408465514e-09,1.079307660052589,0.931854960948466,1.2500926365864111
25,7.161995425646603,152.93604219884025,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.08065877467381538,0.0793715900132712,-0.07490668314890739,0.23622423249653815,0.3095259692642044,182417864260.17844,2.0,0.006299834551083432,9.833434252800979e-09,1.084000944875907,0.9278300644688556,1.266458259427637
25,7.161995425646603,153.55252410769384,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.08501996271415879,0.08382975133346696,-0.07928333073390559,0.24932325616222317,0.310488302283967,130782235535.44058,2.0,0.007027407776430647,1.295480017214302e-08,1.0887388006629348,0.9237781526208885,1.2831567543635394
25,7.161995425646603,154.16900601654746,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.08939961078935861,0.08831859212901486,-0.08370164895092742,0.26250087052964466,0.31142332001022477,98168405550.93222,2.0,0.007800148820291546,1.6596906492764894e-08,1.093517550438224,0.9197056102998281,1.3001776000111427
25,7.161995425646603,154.78548792540104,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.09379398550241447,0.0928328373083162,-0.08815503220742996,0.27574300321225886,0.3123259400456876,76508382581.09691,2.0,0.008617904526207044,2.077100350602852e-08,1.0983334499939716,0.9156189152977101,1.3175092248759677
25,7.161995425646603,155.40196983425466,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.09819935345632665,0.09736711835284341,-0.09263669179744947,0.28903539871010275,0.31319174739501665,61526606329.1652,2.0,0.009480317516119184,2.5480144954185967e-08,1.1031826864702388,0.9115246045117056,1.3351389898900579
25,7.161995425646603,156.01845174310824,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.10261198125409461,0.10191598778161072,-0.09713968425144463,0.30236364675963384,0.31401691263850456,50813287483.89287,2.0,0.010386822487250083,3.071883422903485e-08,1.1080613770652468,0.9074292437054754,1.3530531706582718
25,7.161995425646603,156.63493365196183,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.10702813560470203,0.10647393260332014,-0.10165693759603286,0.31571320880543696,0.3147981201209105,42939113029.86677,2.0,0.011336643614855268,3.6472774060466915e-08,1.1129655679980792,0.9033394003033955,1.3712369405488791
25,7.161995425646603,157.25141556081542,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.11144481434293088,0.11103639060403787,-0.10618251222142214,0.32907214090728387,0.3155337060192936,37010458009.0414,2.0,0.012329015951593813,4.272451910401383e-08,1.1178920506959036,0.8992605070647278,1.3896781046108386
25,7.161995425646603,157.86789746966903,140,577,105.78824578960443,166.1104986485884,continuous_central95,ESTIMATED,0.11586149308115999,0.11560220030973756,-0.1107146560679662,0.34243764223028617,0.31622625694547485,32433107571.55792,2.0,0.013363794510641097,4.947054105958853e-08,1.1228403402065081,0.8951941507075207,1.4083765277047569
