wmh_percentile,wmh_ml,sbp,reference_sbp,local_n,support_min,support_max,display,status,estimate,se,lower,upper,p,df,m,within_variance,between_variance,HR,HR_lower,HR_upper
25,6.92631279343044,145.72350027619635,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.060922566820663736,0.031417763528084425,-0.0006551181699773062,0.12250025181130478,0.0524876841888261,93221869965.19617,2.0,0.00098707263221142,2.1552634744367352e-09,1.0628166137313908,0.9993450963730781,1.1303194047011793
25,6.92631279343044,146.31138009001162,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.06653841856287207,0.03502729012872958,-0.002113808566249445,0.13519064569199357,0.05748346423835984,107054855176.19998,2.0,0.0012269073039467382,2.4998769721335596e-09,1.0688020251242152,0.9978884239537609,1.144755006159442
25,6.92631279343044,146.89925990382687,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.07205731917439907,0.03870888031509672,-0.0038106921258098114,0.14792533047460796,0.06267090911043317,122785422769.22212,2.0,0.001498373139148872,2.8507330737090336e-09,1.074716944186316,0.9961965593474608,1.1594263193176901
25,6.92631279343044,147.48713971764215,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.07748504430253302,0.04246075392657412,-0.005736504150686314,0.16070659275575233,0.06802175744143321,140608223979.1544,2.0,0.0018029108159512823,3.20537453169898e-09,1.0805660717184509,0.9942799181720025,1.1743403582923968
25,6.92631279343044,148.07501953145743,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.08282736959456127,0.04628066699891548,-0.0078810709044876,0.17353581009361013,0.07350611498987057,160722411910.93283,2.0,0.0021418947951619264,3.5618017190335925e-09,1.0863542545845264,0.9921499033114038,1.1895032822308165
25,6.92631279343044,148.6628993452727,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.08809007069777156,0.050165960079495156,-0.010233404308562205,0.18641354570410532,0.07909302135542225,183327743366.22812,2.0,0.002516617673041563,3.918437292601526e-09,1.0920864825899426,0.9898187788179369,1.2049204470337134
25,6.92631279343044,149.25077915908795,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.09327892325945136,0.05411360243820137,-0.012781788593757504,0.19933963511266023,0.08475097843566591,208619691449.54822,2.0,0.0029282755576999606,4.274093168495931e-09,1.0977678855666408,0.9872995515397861,1.220596452922516
25,6.92631279343044,149.83865897290323,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.09839970292688881,0.05812023237238378,-0.015513859296664614,0.21231326515044224,0.090448427695801,236783505651.3616,2.0,0.0033779544691101737,4.627939808885457e-09,1.1034037306797122,0.9846058607124496,1.2365351877927457
25,6.92631279343044,150.42653878671848,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.10345818534737126,0.06218219384966445,-0.01841667507820953,0.22533304577295205,0.0961541682555832,267987192271.70615,2.0,0.0038666177627405163,4.979477820549967e-09,1.1089994199700193,0.9817518755819641,1.2527398664400715
25,6.92631279343044,151.01441860053376,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.10846014616818676,0.06629556975826266,-0.02147678289309092,0.23839707522946446,0.10183771207007498,302373437431.87964,2.0,0.004395094576804873,5.328511865101801e-09,1.1145604881469455,0.9787522009998474,1.2692130658499035
25,6.92631279343044,151.60229841434904,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.11341136103662278,0.07045621204564485,-0.024680277060449757,0.25150299913369534,0.10746957596688357,340050558260.4627,2.0,0.00496406930313055,5.67512688083144e-09,1.1200926006450342,0.9756217908351266,1.2859567568143588
25,6.92631279343044,152.19017822816429,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.11831760559996671,0.07465976902686135,-0.028012852787225317,0.26464806398715873,0.11302151297672887,381082644850.46,2.0,0.005574072081644361,6.01966661621029e-09,1.125601551958004,0.9723758689807841,1.3029723321890716
25,6.92631279343044,152.77805804197956,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.12318465550550697,0.07890171013703305,-0.03145985468213658,0.2778291656931505,0.11846668730317553,425479144676.08154,2.0,0.0062254703184766716,6.3627144750702955e-09,1.13109326426335,0.9690298576845392,1.3202606321325663
25,6.92631279343044,153.3659378557948,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.12801828640053062,0.08317734839064152,-0.03500632077508439,0.29104289357614566,0.12377979851266944,473184239009.83466,2.0,0.006918461227683146,6.705076673418004e-09,1.1365737863505205,0.965599312902199,1.3378219666877484
25,6.92631279343044,153.9538176696101,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.13282427393232588,0.08748186079546068,-0.03863702252771953,0.30428557039237125,0.12893716120053902,524066462176.48206,2.0,0.0076530653965847985,7.04776770792804e-09,1.1420492928654944,0.9620998663520031,1.3556561360724486
25,6.92631279343044,154.54169748342537,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.1376083937481802,0.09181030695255767,-0.042336501288777,0.31755328878513744,0.13391674662027553,577909111873.0404,2.0,0.008429121374725655,7.391998136076438e-09,1.1475260838844232,0.958547173937371,1.3737624490468296
25,6.92631279343044,155.12957729724062,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.1423764214953811,0.09615764605685598,-0.046089101614566086,0.3308419446053283,0.13869819266361005,634402082858.842,2.0,0.009246281286448587,7.739164667921053e-09,1.1530105848289387,0.9549568702008782,1.3921397397224031
25,6.92631279343044,155.7174571110559,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.14713413282121668,0.1005187524960047,-0.04987900184219218,0.34414726748462554,0.14326278824630123,693135816121.7064,2.0,0.010104007467089195,8.09084256958422e-09,1.1585093467356784,0.951344528472275,1.4107863831720586
25,6.92631279343044,156.30533692487114,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.15188729396460116,0.10488843790960259,-0.05369026673321575,0.35746485466241806,0.14759349240581057,753598874461.4528,2.0,0.011001571733950818,8.448777158813321e-09,1.1640290359409775,0.9477256031936996,1.429700318264747
25,6.92631279343044,156.89321673868642,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.15663998733287968,0.10926284125317617,-0.057511246372180774,0.37079122103794016,0.15168441010759998,815327806728.3687,2.0,0.011938355257273922,8.814295235678325e-09,1.1695744764713873,0.9441112724999653,1.4488805460305207
25,6.92631279343044,157.4810965525017,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.16139268070115798,0.1136410825329648,-0.061339748227903806,0.38412510963021973,0.15555044895575845,878130726247.1335,2.0,0.012914281857933953,9.18755344353559e-09,1.1751463355100356,0.9405036510404525,1.4683291323058003
25,6.92631279343044,158.06897636631697,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.16614537406943647,0.11802273462667508,-0.06517493515607223,0.39746568329494514,0.1592079482032102,941863032743.8663,2.0,0.013929351535930895,9.568551782411072e-09,1.1807447389148369,0.9369035516718252,1.4880487281613024
25,6.92631279343044,158.65685618013222,140,577,110.43387240009477,163.6027393680192,continuous_central95,ESTIMATED,0.17089806743771463,0.12240743125807384,-0.06901608926846103,0.4108122241438903,0.16267195589728248,1006389936303.5586,2.0,0.014983564291264692,9.95729025229371e-09,1.1863698131432927,0.9333116636554862,1.5080421560628783
